id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1523	6122	6123	name	6123	PER	-	I	mn	-	sg	883	Upper Norwood
1524	6125	6130	noun	6125	-	-	I	-	-	sg	1524	oud-gediende van het 34e regiment Bombay-Infanterie
1525	6127	6130	name	6130	MISC	-	I	n	0	both	1525	het 34e regiment Bombay-Infanterie
1526	6133	6133	noun	6133	-	-	I	n	0	sg	21	den
1527	6148	6148	name	6148	PER	-	I	m	1	sg	3	Holmes
1528	6151	6151	pronoun	6151	-	1	I	m	1	sg	3	ik
1529	6158	6158	pronoun	6158	-	3	I	n	0	sg	883	dit
1530	6166	6166	pronoun	6166	-	2	I	m	1	sg	3	Gij
1531	6168	6168	pronoun	6168	-	1	I	m	1	sg	3	mij
1532	6174	6175	noun	6175	-	-	I	n	0	sg	1532	deze zijde
1533	6177	6178	name	6178	PER	-	I	fm	1	sg	883	Kapitein Morstan
1534	6181	6185	noun	6183	-	-	I	m	1	sg	1534	De eenige persoon in Londen
1535	6185	6185	name	6185	LOC	-	I	n	0	sg	1043	Londen
1536	6186	6186	pronoun	6186	-	3	I	n	0	sg	1043	dien
1537	6187	6187	pronoun	6187	-	3	I	m	1	sg	1534	hij
1538	6192	6193	name	6193	PER	-	I	fm	1	sg	883	Majoor Sholto
1539	6195	6196	name	6196	PER	-	I	m	1	sg	883	Majoor Sholto
1540	6203	6203	pronoun	6203	-	3	I	m	1	sg	883	hij
1541	6205	6205	name	6205	LOC	-	I	n	0	sg	1043	Londen
1542	6212	6212	name	6212	ORG	-	I	m	1	sg	883	Sholto
1543	6218	6219	noun	6219	-	-	I	n	0	sg	1543	zijn dood
1544	6218	6218	pronoun	6218	-	3	I	m	1	sg	883	zijn
1545	6221	6225	noun	6222	-	-	I	f	1	sg	1545	de dochter van kapitein Morstan
1546	6224	6225	name	6225	PER	-	I	fm	1	sg	883	kapitein Morstan
1547	6226	6228	noun	6228	-	-	I	n	0	sg	87	een kostbaar geschenk
1548	6230	6230	pronoun	6230	-	3	I	n	0	sg	87	dat
1549	6238	6239	noun	6239	-	-	I	n	0	sg	324	een brief
1550	6240	6240	pronoun	6240	-	-	I	n	0	sg	324	die
1551	6241	6241	pronoun	6241	-	3	I	f	1	sg	1545	haar
1552	6243	6246	noun	6246	-	-	I	f	1	sg	1221	een slecht behandeld meisje
1553	6254	6254	pronoun	6254	-	3	I	n	0	sg	87	dit
1554	6259	6263	noun	6260	-	-	I	n	0	sg	1554	de verdwijning van haren vader
1555	6268	6269	noun	6269	-	-	I	n	0	pl	1555	de geschenken
1556	6273	6274	noun	6274	-	-	I	n	0	sg	1556	Sholto's dood
1557	6273	6273	name	6273	ORG	-	I	-	-	sg	883	Sholto's
1558	6281	6282	noun	6282	-	-	I	m	1	sg	1558	Sholto's erfgenaam
1559	6281	6281	name	6281	PER	-	I	m	1	sg	883	Sholto's
1560	6285	6286	noun	6286	-	-	I	n	0	sg	87	het geheim
1561	6290	6291	noun	6291	-	-	I	n	0	sg	1561	een schikking
1562	6292	6292	noun	6292	-	-	I	fn	1	sg	1562	wenscht
1563	6297	6297	pronoun	6297	-	2	I	fm	1	sg	3	gij
1564	6298	6300	noun	6300	-	-	I	n	0	sg	1564	eenige tegenovergestelde theorie
1565	6317	6317	pronoun	6317	-	3	I	m	1	sg	1558	hij
1566	6320	6321	noun	6321	-	-	I	n	0	sg	324	een brief
1567	6330	6331	noun	6331	-	-	I	n	0	sg	324	den brief
1568	6335	6335	pronoun	6335	-	3	I	fn	1	sg	1562	haar
1569	6336	6336	noun	6336	-	-	I	n	0	sg	1569	recht
1570	6347	6348	noun	6348	-	-	I	n	0	sg	1515	De veronderstelling
1571	6350	6351	noun	6351	-	-	I	m	1	sg	1571	haar vader
1572	6350	6350	pronoun	6350	-	3	I	n	0	sg	1515	haar
1573	6364	6366	noun	6366	-	-	I	n	0	sg	1573	een ander onrecht
1574	6368	6368	pronoun	6368	-	2	I	m	1	sg	3	u
1575	6376	6376	noun	6376	-	-	I	-	-	pl	1575	moeielijkheden
1576	6379	6381	name	6381	PER	-	I	f	1	sg	1576	zeker groote moeielijkheden
1577	6385	6386	name	6386	MISC	-	O	m	1	sg	3	Sherlock Holmes
1578	6391	6394	noun	6392	-	-	I	-	-	sg	1578	onze expeditie van hedenavond
1579	6391	6391	pronoun	6391	-	1	I	fm	1	pl	1579	onze
1580	6396	6396	pronoun	6396	-	3	I	f	1	sg	1576	ze
1581	6404	6405	noun	6405	-	-	I	n	0	sg	1581	een vierwieler
1582	6407	6408	name	6408	PER	-	I	n	0	sg	883	Miss Morstan
1583	6413	6413	pronoun	6413	-	2	I	fm	1	sg	1583	gij
1584	6421	6421	pronoun	6421	-	1	I	fm	1	pl	1579	wij
1585	6435	6435	pronoun	6435	-	1	O	fm	1	sg	33	Ik
1586	6437	6438	noun	6438	-	-	O	n	0	sg	1586	mijn hoed
1587	6437	6437	pronoun	6437	-	1	O	fm	1	sg	33	mijn
1588	6440	6440	noun	6440	-	-	O	-	-	pl	1588	stevigsten
1589	6447	6447	name	6447	PER	-	O	m	1	sg	3	Holmes
1590	6448	6452	noun	6449	-	-	O	n	0	sg	1590	zijn revolver uit het wapenrek
1591	6448	6448	pronoun	6448	-	3	O	m	1	sg	3	zijn
1592	6451	6452	noun	6452	-	-	O	n	0	sg	1592	het wapenrek
1593	6456	6457	noun	6457	-	-	O	n	0	sg	1593	zijn zak
1594	6456	6456	pronoun	6456	-	3	O	m	1	sg	3	zijn
1595	6466	6466	pronoun	6466	-	3	O	m	1	sg	3	hij
1596	6469	6472	noun	6470	-	-	O	n	0	sg	1596	ons avondwerk van ernstigen
1597	6469	6469	pronoun	6469	-	1	O	fm	1	pl	873	ons
1598	6478	6479	name	6479	PER	-	O	n	0	sg	883	Miss Morstan
1599	6482	6484	noun	6484	-	-	O	n	0	sg	1599	een donkerkleurigen mantel
1600	6488	6490	noun	6490	-	-	O	n	0	sg	87	haar zacht gelaat
1601	6488	6488	pronoun	6488	-	3	O	n	0	sg	883	haar
1602	6497	6497	pronoun	6497	-	3	O	f	1	sg	1576	Zij
1603	6501	6501	noun	6501	-	-	O	f	1	sg	1339	vrouw
1604	6506	6506	pronoun	6506	-	3	O	f	1	sg	1576	zich
1605	6514	6516	noun	6516	-	-	O	n	0	sg	1605	de vreemdsoortige onderneming
1606	6518	6518	pronoun	6518	-	1	O	fm	1	pl	873	wij
1607	6519	6519	pronoun	6519	-	1	O	fm	1	pl	873	ons
1608	6527	6527	pronoun	6527	-	3	O	f	1	sg	1576	hare
1609	6531	6531	pronoun	6531	-	3	O	f	1	sg	1576	zij
1610	6536	6538	noun	6538	-	-	O	n	0	pl	1610	de weinige vragen
1611	6540	6540	pronoun	6540	-	-	O	n	0	pl	1610	die
1612	6541	6542	name	6542	PER	-	O	m	1	sg	3	Sherlock Holmes
1613	6547	6547	pronoun	6547	-	3	O	f	1	sg	1576	haar
1614	6552	6553	name	6553	PER	-	I	m	1	sg	883	Majoor Sholto
1615	6555	6556	noun	6556	-	-	I	n	0	sg	1615	een bizonder
1616	6557	6560	noun	6557	-	-	I	m	1	sg	883	vriend van mijn papa
1617	6559	6560	noun	6560	-	-	I	m	1	sg	1617	mijn papa
1618	6559	6559	pronoun	6559	-	1	I	f	1	sg	1576	mijn
1619	6564	6564	pronoun	6564	-	3	O	f	1	sg	1576	zij
1620	6567	6568	noun	6568	-	-	I	-	-	pl	1620	zijne brieven
1621	6567	6567	pronoun	6567	-	3	I	m	1	sg	883	zijne
1622	6573	6576	noun	6573	-	-	I	n	0	pl	1622	toespelingen op den Majoor
1623	6575	6576	name	6576	PER	-	I	-	-	sg	883	den Majoor
1624	6578	6578	pronoun	6578	-	3	I	m	1	sg	883	Hij
1625	6580	6580	noun	6580	-	-	I	m	1	sg	1617	papa
1626	6582	6589	noun	6583	-	-	I	n	0	sg	1626	het bevel over de troepen op de Andaman-eilanden
1627	6585	6589	noun	6586	-	-	I	fm	1	pl	1627	de troepen op de Andaman-eilanden
1628	6588	6589	noun	6589	-	-	I	n	0	pl	1108	de Andaman-eilanden
1629	6593	6593	pronoun	6593	-	3	I	fm	1	pl	1627	zij
1630	6602	6603	noun	6603	-	-	I	-	-	sg	1630	papa's lessenaar
1631	6604	6606	noun	6606	-	-	I	n	0	sg	1631	een vreemdsoortig papier
1632	6614	6614	pronoun	6614	-	1	I	f	1	sg	1576	Ik
1633	6625	6625	pronoun	6625	-	1	I	fm	1	sg	1576	ik
1634	6629	6629	pronoun	6629	-	2	I	fm	1	sg	1634	gij
1635	6640	6640	pronoun	6640	-	1	I	fm	1	sg	1576	ik
1636	6649	6649	name	6649	PER	-	O	m	1	sg	3	Holmes
1637	6651	6652	noun	6652	-	-	O	n	0	sg	1631	het papier
1638	6659	6660	noun	6660	-	-	O	n	0	sg	1638	zijn knie
1639	6659	6659	pronoun	6659	-	3	O	m	1	sg	3	zijn
1640	6664	6664	pronoun	6664	-	3	O	m	1	sg	3	hij
1641	6668	6670	noun	6670	-	-	O	n	0	sg	1641	zijn dubbele lens
1642	6668	6668	pronoun	6668	-	3	O	m	1	sg	3	zijn
1643	6673	6674	noun	6674	-	-	I	n	0	sg	1631	Het papier
1644	6677	6677	name	6677	LOC	-	I	n	0	sg	1644	Indië
1645	6682	6682	pronoun	6682	-	3	O	m	1	sg	3	hij
1646	6688	6692	noun	6688	-	-	I	-	-	sg	18	eenigen tijd op een bord
1647	6691	6692	noun	6692	-	-	I	n	0	sg	1647	een bord
1648	6696	6698	noun	6697	-	-	I	-	-	sg	1648	De teekening erop
1649	6700	6701	noun	6701	-	-	I	n	0	sg	1649	het ontwerp
1650	6705	6710	noun	6706	-	-	I	n	0	sg	1650	een gedeelte van een groot gebouw
1651	6708	6710	noun	6710	-	-	I	n	0	sg	1651	een groot gebouw
1652	6713	6714	noun	6714	-	-	I	n	0	pl	1652	talrijke zalen
1653	6716	6716	noun	6716	-	-	I	n	0	pl	1653	gangen
1654	6719	6721	noun	6721	-	-	I	n	0	sg	1211	den eenen hoek
1655	6719	6720	name	6720	PER	-	I	m	1	sg	1655	den eenen
1656	6723	6728	noun	6728	-	-	I	n	0	sg	1656	een met roode inkt geteekend kruis
1657	6725	6726	noun	6726	-	-	I	n	0	sg	1657	roode inkt
1658	6725	6725	name	6725	-	-	I	m	1	sg	506	roode
1659	6739	6740	noun	6740	-	-	I	n	0	sg	1659	den linkerhoek
1660	6742	6743	noun	6743	-	-	I	n	0	pl	1660	vier kruisjes
1661	6745	6746	noun	6746	-	-	I	n	0	sg	1661	een lijn
1662	6749	6750	noun	6750	-	-	I	-	-	pl	1387	de armen
1663	6751	6751	pronoun	6751	-	3	I	-	-	pl	1387	elkander
1664	6757	6758	noun	6758	-	-	I	n	0	pl	1664	ruwe karakters
1665	6761	6764	noun	6762	-	-	I	n	0	sg	1665	Het teeken der vier
1666	6763	6764	noun	6764	-	-	I	n	0	-	1666	der vier
1667	6766	6767	name	6767	PER	-	I	n	0	sg	1667	Jonathan Small
1668	6769	6770	name	6770	PER	-	I	m	1	sg	1668	Mahomed Singh
1669	6772	6773	name	6773	PER	-	I	m	1	sg	1669	Abdullah Khan
1670	6775	6776	name	6776	PER	-	I	fm	1	sg	1670	Dost Akbar
1671	6782	6782	pronoun	6782	-	1	I	m	1	sg	1668	ik
1672	6785	6785	pronoun	6785	-	1	I	fm	1	sg	1668	ik
1673	6791	6791	pronoun	6791	-	3	I	n	0	sg	1667	dit
1674	6793	6794	noun	6794	-	-	I	n	0	sg	191	de zaak
1675	6797	6797	name	6797	PER	-	I	-	1	sg	1675	Desniettemin
1676	6800	6802	noun	6802	-	-	I	n	0	sg	1676	een belangrijk document
1677	6808	6809	noun	6809	-	-	I	n	0	sg	1677	een zakboek
1678	6824	6824	pronoun	6824	-	1	I	fm	1	pl	1678	Wij
1679	6828	6829	noun	6829	-	-	I	n	0	sg	1679	zijn zakboek
1680	6828	6828	pronoun	6828	-	3	I	n	0	sg	1677	zijn
1681	6838	6839	name	6839	PER	-	I	n	0	sg	883	Miss Morstan
1682	6844	6844	pronoun	6844	-	1	I	fm	1	pl	1682	ons
1683	6847	6847	noun	6847	-	-	I	n	0	sg	1683	nut
1684	6851	6851	pronoun	6851	-	1	I	fm	1	sg	1684	Ik
1685	6857	6858	noun	6858	-	-	I	n	0	sg	191	deze zaak
1686	6871	6871	pronoun	6871	-	1	I	fm	1	sg	1684	ik
1687	6872	6872	pronoun	6872	-	3	I	m	1	sg	1675	haar
1688	6879	6879	pronoun	6879	-	1	I	fm	1	sg	1684	Ik
1689	6881	6882	noun	6882	-	-	I	n	0	pl	1447	mijne gedachten
1690	6881	6881	pronoun	6881	-	1	I	fm	1	sg	1684	mijne
1691	6887	6887	pronoun	6887	-	3	O	m	1	sg	1675	Hij
1692	6891	6892	noun	6892	-	-	O	n	0	sg	1692	het rijtuig
1693	6894	6894	pronoun	6894	-	1	O	fm	1	sg	33	ik
1694	6897	6899	noun	6899	-	-	O	n	0	sg	1694	zijn geheele houding
1695	6897	6897	pronoun	6897	-	3	O	m	1	sg	1675	zijn
1696	6902	6902	pronoun	6902	-	3	O	m	1	sg	1675	hij
1697	6904	6905	noun	6905	-	-	O	n	0	pl	1697	zijn gedachten
1698	6904	6904	pronoun	6904	-	3	O	m	1	sg	1675	zijn
1699	6909	6910	name	6910	PER	-	O	n	0	sg	883	Miss Morstan
1700	6912	6912	pronoun	6912	-	1	O	fm	1	sg	33	ik
1701	6914	6914	pronoun	6914	-	1	O	fm	1	pl	873	wij
1702	6916	6916	pronoun	6916	-	1	O	fm	1	pl	873	ons
1703	6919	6924	noun	6919	-	-	O	m	1	sg	1703	toon over onze expeditie en den
1704	6921	6922	noun	6922	-	-	O	-	-	sg	1578	onze expeditie
1705	6921	6921	pronoun	6921	-	1	O	fm	1	pl	873	onze
1706	6924	6924	noun	6924	-	-	O	n	0	sg	21	den
1707	6926	6927	noun	6926	-	-	O	n	0	sg	1707	uitslag ervan
1708	6930	6931	noun	6931	-	-	O	fm	1	sg	1708	onze metgezel
1709	6930	6930	pronoun	6930	-	1	O	fm	1	pl	873	onze
1710	6949	6949	name	6949	MISC	-	O	n	0	sg	1710	September
1711	6966	6973	noun	6970	-	-	O	n	0	sg	859	een vochtige , doordringende mist over de groote
1712	6972	6973	noun	6973	-	-	O	m	1	sg	130	de groote
1713	6974	6974	noun	6974	-	-	O	n	0	sg	1116	stad
1714	6977	6978	noun	6978	-	-	O	n	0	pl	1714	zwarte wolken
1715	6980	6981	noun	6981	-	-	O	n	0	sg	859	de mist
1716	6983	6985	noun	6985	-	-	O	-	-	pl	1716	de modderige straten
1717	6988	6989	noun	6989	-	-	O	n	0	sg	1717	het strand
1718	6991	6997	noun	6992	-	-	O	n	0	sg	1718	het licht der lantaarns slechts met moeite
1719	6993	6997	noun	6994	-	-	O	n	0	pl	1719	der lantaarns slechts met moeite
1720	6997	6997	noun	6997	-	-	O	n	0	sg	1720	moeite
1721	6999	7000	noun	7000	-	-	O	n	0	sg	1721	den nevel
1722	7004	7005	noun	7005	-	-	O	n	0	sg	1722	een schaarsch
1723	7006	7010	noun	7006	-	-	O	n	0	sg	1723	schijnsel over de glibberige bestrating
1724	7008	7010	noun	7010	-	-	O	f	1	sg	883	de glibberige bestrating
1725	7012	7017	noun	7014	-	-	O	n	0	pl	1725	De gele lichtstralen uit de winkelramen
1726	7016	7017	noun	7017	-	-	O	-	-	pl	1726	de winkelramen
1727	7022	7024	noun	7024	-	-	O	n	0	sg	1727	de dampachtige lucht
1728	7028	7030	noun	7030	-	-	O	n	0	sg	1718	een spookachtig licht
1729	7032	7034	noun	7033	-	-	O	n	0	sg	1338	de menigte daarbuiten
1730	7036	7037	noun	7037	-	-	O	n	0	sg	1730	Deze omstandigheid
1731	7039	7040	noun	7040	-	-	O	n	0	sg	257	het doel
1732	7042	7042	pronoun	7042	-	1	O	fm	1	pl	873	wij
1733	7043	7044	noun	7044	-	-	O	n	0	sg	87	ons tusschen
1734	7043	7043	pronoun	7043	-	1	O	fm	1	pl	873	ons
1735	7045	7045	pronoun	7045	-	3	O	n	0	sg	87	dat
1736	7046	7046	noun	7046	-	-	O	n	0	sg	1718	licht
1737	7048	7048	noun	7048	-	-	O	n	0	sg	1737	donker
1738	7052	7052	pronoun	7052	-	1	O	fm	1	sg	33	mij
1739	7057	7057	pronoun	7057	-	1	O	fm	1	sg	33	Ik
1740	7060	7064	noun	7061	-	-	O	n	0	sg	52	het voorkomen van Miss Morstan
1741	7063	7064	name	7064	PER	-	O	n	0	sg	883	Miss Morstan
1742	7067	7067	pronoun	7067	-	3	O	f	1	sg	883	zij
1743	7073	7074	name	7073	PER	-	O	m	1	sg	3	Holmes alleen
1744	7077	7078	noun	7078	-	-	O	-	-	pl	1744	dusdanige invloeden
1745	7081	7081	pronoun	7081	-	3	O	m	1	sg	130	Hij
1746	7083	7085	noun	7085	-	-	O	n	0	sg	1746	zijn geopend notitie-boek
1747	7083	7083	pronoun	7083	-	3	O	m	1	sg	130	zijn
1748	7087	7088	noun	7088	-	-	O	n	0	sg	1638	zijn knie
1749	7087	7087	pronoun	7087	-	3	O	m	1	sg	130	zijn
1750	7096	7097	noun	7097	-	-	O	-	-	pl	1750	eenige aanteekeningen
1751	7099	7103	noun	7100	-	-	O	n	0	sg	1718	het licht van zijn zak-lantaarn
1752	7102	7103	noun	7103	-	-	O	n	0	sg	1752	zijn zak-lantaarn
1753	7102	7102	pronoun	7102	-	3	O	m	1	sg	130	zijn
1754	7107	7111	noun	7108	-	-	O	n	0	pl	1754	de zijdeuren van het Lyceum-Theatre
1755	7110	7111	name	7111	LOC	-	O	n	0	sg	1220	het Lyceum-Theatre
1756	7113	7114	noun	7114	-	-	O	n	0	sg	1338	de menigte
1757	7117	7119	noun	7119	-	-	O	n	0	pl	1757	de dichte drommen
1758	7122	7122	pronoun	7122	-	1	O	fm	1	pl	873	Wij
1759	7125	7127	noun	7127	-	-	O	n	0	sg	1218	den derden pilaar
1760	7130	7130	pronoun	7130	-	1	O	fm	1	pl	873	wij
1761	7146	7146	noun	7146	-	-	O	m	1	sg	1761	koetsier
1762	7150	7150	pronoun	7150	-	1	O	fm	1	pl	873	ons
1763	7155	7155	pronoun	7155	-	2	I	fm	1	sg	1763	gij
1764	7158	7158	pronoun	7158	-	-	I	-	-	pl	1764	die
1765	7162	7163	name	7163	PER	-	I	n	0	sg	883	Miss Morstan
1766	7167	7167	pronoun	7167	-	3	O	m	1	sg	1761	hij
1767	7170	7170	pronoun	7170	-	1	I	f	1	sg	883	Ik
1768	7172	7173	name	7173	PER	-	I	-	-	sg	883	Miss Morstan
1769	7176	7178	noun	7178	-	-	I	m	1	sg	1769	deze twee heeren
1770	7180	7181	noun	7181	-	-	I	m	1	pl	1769	mijne vrienden
1771	7180	7180	pronoun	7180	-	1	I	fm	1	sg	883	mijne
1772	7185	7185	pronoun	7185	-	3	O	f	1	sg	883	zij
1773	7187	7187	pronoun	7187	-	3	O	m	1	sg	1769	Hij
1774	7189	7194	noun	7194	-	-	O	n	0	pl	1774	een paar doordringende en vragende oogen
1775	7196	7196	pronoun	7196	-	1	O	fm	1	pl	873	ons
1776	7199	7199	pronoun	7199	-	2	I	fm	1	sg	1776	Gij
1777	7202	7202	pronoun	7202	-	1	I	m	1	sg	1769	mij
1778	7211	7211	pronoun	7211	-	3	O	m	1	sg	1769	hij
1779	7220	7220	pronoun	7220	-	1	I	m	1	sg	1769	mij
1780	7222	7222	pronoun	7222	-	2	I	fm	1	sg	1780	u
1781	7225	7225	pronoun	7225	-	1	I	fm	1	sg	1769	mij
1782	7226	7227	noun	7227	-	-	I	n	0	sg	1782	uw woord
1783	7226	7226	pronoun	7226	-	2	I	fm	1	both	1783	uw
1784	7233	7234	noun	7234	-	-	I	fm	1	pl	1784	uwer metgezellen
1785	7235	7238	noun	7236	-	-	I	fm	1	sg	1785	een ambtenaar der politie
1786	7237	7238	noun	7238	-	-	I	f	1	sg	1069	der politie
1787	7245	7245	pronoun	7245	-	1	I	f	1	sg	1069	ik
1788	7246	7246	pronoun	7246	-	2	I	fm	1	sg	1788	u
1789	7247	7248	noun	7248	-	-	I	n	0	sg	1079	mijn woord
1790	7247	7247	pronoun	7247	-	1	I	fm	1	sg	1069	mijn
1791	7253	7253	pronoun	7253	-	3	O	f	1	sg	1069	zij
1792	7257	7257	pronoun	7257	-	3	O	m	1	sg	1769	hij
1793	7258	7260	noun	7260	-	-	O	n	0	sg	1793	een schril gefluit
1794	7261	7261	noun	7261	-	-	O	-	-	sg	1794	hooren
1795	7265	7266	noun	7266	-	-	O	n	0	sg	1795	een huurkoetsier
1796	7269	7271	noun	7271	-	-	O	n	0	sg	1692	een vierwielig rijtuig
1797	7273	7274	noun	7274	-	-	O	n	0	sg	1797	het portier
1798	7277	7278	noun	7278	-	-	O	m	1	sg	104	De man
1799	7279	7279	pronoun	7279	-	-	O	m	1	sg	104	die
1800	7280	7280	pronoun	7280	-	1	O	fm	1	pl	873	ons
1801	7285	7286	noun	7286	-	-	O	n	0	sg	1801	den bok
1802	7289	7289	pronoun	7289	-	1	O	fm	1	pl	873	wij
1803	7290	7290	pronoun	7290	-	1	O	fm	1	pl	873	ons
1804	7292	7293	noun	7293	-	-	O	n	0	sg	1692	het rijtuig
1805	7298	7299	noun	7299	-	-	O	-	1	sg	1761	de koetsier
1806	7300	7301	noun	7301	-	-	O	n	0	pl	1806	zijne paarden
1807	7300	7300	pronoun	7300	-	3	O	-	1	sg	1761	zijne
1808	7304	7304	pronoun	7304	-	1	O	fm	1	pl	873	wij
1809	7307	7307	pronoun	7307	-	3	O	n	0	sg	1692	het
1810	7310	7312	noun	7312	-	-	O	-	-	pl	1716	de mistige straten
1811	7317	7319	noun	7319	-	-	O	n	0	sg	1811	een zonderlinge positie
1812	7321	7321	pronoun	7321	-	1	O	fm	1	pl	873	Wij
1813	7324	7327	noun	7327	-	-	O	n	0	sg	1813	een ons onbekende plaats
1814	7325	7325	pronoun	7325	-	1	O	fm	1	pl	873	ons
1815	7330	7334	noun	7331	-	-	O	n	0	sg	1815	de uitnoodiging van een onbekende
1816	7333	7334	noun	7334	-	-	O	n	0	sg	1816	een onbekende
1817	7337	7338	noun	7338	-	-	O	n	0	sg	1815	deze uitnoodiging
1818	7340	7341	noun	7341	-	-	O	n	0	sg	1815	een grap
1819	7352	7352	pronoun	7352	-	1	O	fm	1	pl	873	wij
1820	7360	7361	noun	7361	-	-	O	fn	1	sg	1820	onze tocht
1821	7360	7360	pronoun	7360	-	1	O	fm	1	pl	873	onze
1822	7367	7369	noun	7369	-	-	O	n	0	sg	1822	Miss Morstan's gedrag
1823	7368	7368	name	7368	PER	-	O	-	1	sg	883	Morstan's
1824	7376	7376	pronoun	7376	-	1	O	fm	1	sg	33	Ik
1825	7378	7378	pronoun	7378	-	3	O	fn	1	sg	1820	haar
1826	7385	7389	noun	7385	-	-	O	-	-	sg	1826	eenige mijner avonturen in Afghanistan
1827	7386	7389	noun	7387	-	-	O	n	0	pl	1827	mijner avonturen in Afghanistan
1828	7389	7389	name	7389	LOC	-	O	n	0	sg	98	Afghanistan
1829	7394	7395	noun	7395	-	-	O	-	-	sg	717	de waarheid
1830	7399	7399	pronoun	7399	-	1	O	fm	1	sg	33	ik
1831	7408	7409	noun	7409	-	-	O	n	0	pl	1831	mijne verhalen
1832	7408	7408	pronoun	7408	-	1	O	fm	1	sg	33	mijne
1833	7413	7413	noun	7413	-	-	O	m	1	sg	1833	stapel
1834	7420	7420	pronoun	7420	-	1	O	fm	1	sg	33	ik
1835	7422	7430	noun	7423	-	-	O	n	0	sg	1835	eenig idee omtrent de richting die ons rijtuig volgde
1836	7425	7426	noun	7426	-	-	O	n	0	sg	1836	de richting
1837	7427	7427	pronoun	7427	-	-	O	n	0	sg	1836	die
1838	7428	7429	noun	7429	-	-	O	n	0	sg	1692	ons rijtuig
1839	7428	7428	pronoun	7428	-	1	O	fm	1	pl	873	ons
1840	7435	7435	pronoun	7435	-	1	O	fm	1	sg	33	ik
1841	7438	7438	pronoun	7438	-	1	O	fm	1	sg	33	onzen
1842	7444	7445	noun	7445	-	-	O	n	0	sg	859	den mist
1843	7447	7451	noun	7449	-	-	O	-	-	sg	1843	mijne oppervlakkige kennis van Londen
1844	7447	7447	pronoun	7447	-	1	O	fm	1	sg	33	mijne
1845	7451	7451	name	7451	LOC	-	O	n	0	sg	1043	Londen
1846	7452	7453	noun	7453	-	-	O	n	0	sg	1846	de route
1847	7461	7461	pronoun	7461	-	1	O	fm	1	pl	873	wij
1848	7468	7470	name	7469	PER	-	O	m	1	sg	3	Sherlock Holmes daarentegen
1849	7476	7476	pronoun	7476	-	3	O	m	1	sg	3	hij
1850	7478	7482	noun	7479	-	-	O	n	0	pl	1850	de namen der squares zoowel
1851	7480	7482	name	7482	PER	-	O	m	1	sg	1851	der squares zoowel
1852	7484	7484	pronoun	7484	-	3	O	m	1	sg	1851	die
1853	7485	7486	noun	7486	-	-	O	-	-	pl	1716	der straten
1854	7488	7488	noun	7488	-	-	O	n	0	pl	1854	stegen
1855	7491	7492	name	7492	PER	-	I	n	0	sg	1855	Rochester Row
1856	7496	7496	pronoun	7496	-	3	O	m	1	sg	3	hij
1857	7500	7501	name	7501	LOC	-	I	n	0	both	1857	Vincent Square
1858	7505	7505	pronoun	7505	-	1	I	fm	1	pl	1858	wij
1859	7508	7511	name	7511	ORG	-	I	m	1	sg	1859	de Vauxhall Bridge Road
1860	7513	7513	pronoun	7513	-	1	I	fm	1	pl	1858	Wij
1861	7516	7519	noun	7517	-	-	I	n	0	sg	1861	de zijde der Surrey
1862	7518	7519	name	7519	LOC	-	I	n	0	sg	1862	der Surrey
1863	7525	7525	pronoun	7525	-	1	I	m	1	sg	3	ik
1864	7530	7530	pronoun	7530	-	1	I	fm	1	pl	1858	wij
1865	7532	7533	noun	7533	-	-	I	n	0	sg	1865	de brug
1866	7535	7535	pronoun	7535	-	2	I	fm	1	sg	1866	gij
1867	7541	7542	noun	7542	-	-	I	n	0	sg	1867	de rivier
1868	7546	7546	pronoun	7546	-	1	O	fm	1	pl	873	Wij
1869	7549	7553	noun	7550	-	-	O	n	0	sg	1869	een strook van de Theems
1870	7552	7553	name	7553	LOC	-	O	n	0	sg	1870	de Theems
1871	7555	7555	pronoun	7555	-	-	O	n	0	sg	1869	die
1872	7557	7558	noun	7558	-	-	O	-	-	pl	1872	de bruglantarens
1873	7563	7564	noun	7564	-	-	O	n	0	sg	1692	ons rijtuig
1874	7563	7563	pronoun	7563	-	1	O	fm	1	pl	873	ons
1875	7571	7574	noun	7572	-	-	O	n	0	sg	1875	een doolhof van straten
1876	7574	7574	noun	7574	-	-	O	-	-	pl	1876	straten
1877	7576	7577	noun	7577	-	-	O	n	0	sg	1877	de overzijde
1878	7580	7581	name	7581	PER	-	I	mn	-	sg	1859	Wordsworth Road
1879	7585	7586	noun	7586	-	-	O	fm	1	sg	53	mijn metgezel
1880	7585	7585	pronoun	7585	-	1	O	fm	1	sg	33	mijn
1881	7589	7590	name	7590	PER	-	I	m	1	sg	1859	Priory Road
1882	7592	7594	name	7594	PER	-	I	mn	-	sg	1882	Larke Hall Lane
1883	7596	7597	name	7597	MISC	-	I	n	0	both	1883	Stockwell Place
1884	7599	7600	name	7600	PER	-	I	mn	-	sg	479	Robert Street
1885	7602	7604	name	7604	PER	-	I	mn	-	sg	1882	Cold Harbour Lane
1886	7609	7610	noun	7610	-	-	I	n	0	sg	1886	onze taak
1887	7609	7609	pronoun	7609	-	1	I	fm	1	pl	1887	onze
1888	7611	7611	pronoun	7611	-	1	I	fm	1	pl	1887	ons
1889	7615	7616	noun	7616	-	-	I	n	0	pl	1889	fatsoenlijke wijken
