id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1518	6205	6205	name	6205	LOC	-	I	n	0	sg	1030	Londen
1519	6212	6212	name	6212	ORG	-	I	m	1	sg	865	Sholto
1520	6218	6219	noun	6219	-	-	I	n	0	sg	1520	zijn dood
1521	6218	6218	pronoun	6218	-	3	I	m	1	sg	865	zijn
1522	6221	6225	noun	6222	-	-	I	f	1	sg	1522	de dochter van kapitein Morstan
1523	6224	6225	name	6225	PER	-	I	fm	1	sg	865	kapitein Morstan
1524	6226	6228	noun	6228	-	-	I	n	0	sg	86	een kostbaar geschenk
1525	6230	6230	pronoun	6230	-	3	I	n	0	sg	86	dat
1526	6238	6239	noun	6239	-	-	I	n	0	sg	319	een brief
1527	6240	6240	pronoun	6240	-	-	I	n	0	sg	319	die
1528	6241	6241	pronoun	6241	-	3	I	f	1	sg	1522	haar
1529	6243	6246	noun	6246	-	-	I	f	1	sg	1197	een slecht behandeld meisje
1530	6254	6254	pronoun	6254	-	3	I	n	0	sg	86	dit
1531	6259	6263	noun	6260	-	-	I	n	0	sg	1531	de verdwijning van haren vader
1532	6262	6263	noun	6263	-	-	I	m	1	sg	1532	haren vader
1533	6262	6262	pronoun	6262	-	3	I	n	0	sg	86	haren
1534	6268	6269	noun	6269	-	-	I	n	0	pl	1534	de geschenken
1535	6273	6274	noun	6274	-	-	I	n	0	sg	1535	Sholto's dood
1536	6273	6273	name	6273	ORG	-	I	-	-	sg	865	Sholto's
1537	6281	6282	noun	6282	-	-	I	m	1	sg	1537	Sholto's erfgenaam
1538	6281	6281	name	6281	PER	-	I	m	1	sg	865	Sholto's
1539	6285	6286	noun	6286	-	-	I	n	0	sg	86	het geheim
1540	6290	6291	noun	6291	-	-	I	n	0	sg	1540	een schikking
1541	6297	6297	pronoun	6297	-	2	I	fm	1	sg	3	gij
1542	6317	6317	pronoun	6317	-	3	I	m	1	sg	1537	hij
1543	6320	6321	noun	6321	-	-	I	n	0	sg	319	een brief
1544	6330	6331	noun	6331	-	-	I	n	0	sg	319	den brief
1545	6335	6335	pronoun	6335	-	3	I	f	1	sg	1522	haar
1546	6336	6336	noun	6336	-	-	I	n	0	sg	1546	recht
1547	6347	6348	noun	6348	-	-	I	n	0	sg	1493	De veronderstelling
1548	6350	6351	noun	6351	-	-	I	m	1	sg	1548	haar vader
1549	6350	6350	pronoun	6350	-	3	I	n	0	sg	1493	haar
1550	6364	6366	noun	6366	-	-	I	n	0	sg	1550	een ander onrecht
1551	6368	6368	pronoun	6368	-	2	I	m	1	sg	3	u
1552	6376	6376	noun	6376	-	-	I	-	-	pl	1552	moeielijkheden
1553	6380	6381	noun	6381	-	-	I	-	-	pl	1553	groote moeielijkheden
1554	6385	6386	name	6386	PER	-	O	m	1	sg	3	Sherlock Holmes
1555	6391	6394	noun	6392	-	-	I	f	1	sg	1555	onze expeditie van hedenavond
1556	6391	6391	pronoun	6391	-	1	I	fm	1	pl	1556	onze
1557	6396	6396	pronoun	6396	-	3	I	f	1	sg	1555	ze
1558	6404	6405	noun	6405	-	-	I	n	0	sg	1558	een vierwieler
1559	6407	6408	name	6408	PER	-	I	n	0	sg	865	Miss Morstan
1560	6413	6413	pronoun	6413	-	2	I	fm	1	sg	1560	gij
1561	6421	6421	pronoun	6421	-	1	I	fm	1	pl	1556	wij
1562	6435	6435	pronoun	6435	-	1	O	fm	1	sg	32	Ik
1563	6437	6438	noun	6438	-	-	O	n	0	sg	1563	mijn hoed
1564	6437	6437	pronoun	6437	-	1	O	fm	1	sg	32	mijn
1565	6440	6441	noun	6441	-	-	O	f	1	sg	1565	stevigsten stok
1566	6447	6447	name	6447	PER	-	O	m	1	sg	3	Holmes
1567	6448	6452	noun	6449	-	-	O	n	0	sg	1567	zijn revolver uit het wapenrek
1568	6448	6448	pronoun	6448	-	3	O	m	1	sg	3	zijn
1569	6451	6452	noun	6452	-	-	O	n	0	sg	1569	het wapenrek
1570	6456	6457	noun	6457	-	-	O	n	0	sg	1570	zijn zak
1571	6456	6456	pronoun	6456	-	3	O	m	1	sg	3	zijn
1572	6466	6466	pronoun	6466	-	3	O	m	1	sg	3	hij
1573	6469	6470	noun	6470	-	-	O	n	0	sg	1573	ons avondwerk
1574	6469	6469	pronoun	6469	-	1	O	fm	1	pl	855	ons
1575	6472	6473	noun	6473	-	-	O	n	0	sg	1575	ernstigen aard
1576	6478	6479	name	6479	PER	-	O	n	0	sg	865	Miss Morstan
1577	6482	6484	noun	6484	-	-	O	n	0	sg	1577	een donkerkleurigen mantel
1578	6488	6490	noun	6490	-	-	O	n	0	sg	86	haar zacht gelaat
1579	6488	6488	pronoun	6488	-	3	O	n	0	sg	865	haar
1580	6497	6497	pronoun	6497	-	3	O	f	1	sg	1565	Zij
1581	6501	6501	noun	6501	-	-	O	f	1	sg	1312	vrouw
1582	6506	6506	pronoun	6506	-	3	O	f	1	sg	1565	zich
1583	6514	6516	noun	6516	-	-	O	n	0	sg	1583	de vreemdsoortige onderneming
1584	6518	6518	pronoun	6518	-	1	O	fm	1	pl	855	wij
1585	6519	6519	pronoun	6519	-	1	O	fm	1	pl	855	ons
1586	6527	6528	noun	6528	-	-	O	n	0	sg	1586	hare zelfbeheersching
1587	6527	6527	pronoun	6527	-	3	O	f	1	sg	1565	hare
1588	6531	6531	pronoun	6531	-	3	O	f	1	sg	1565	zij
1589	6536	6538	noun	6538	-	-	O	n	0	pl	1589	de weinige vragen
1590	6540	6540	pronoun	6540	-	-	O	n	0	pl	1589	die
1591	6541	6542	name	6542	PER	-	O	m	1	sg	3	Sherlock Holmes
1592	6547	6547	pronoun	6547	-	3	O	f	1	sg	1565	haar
1593	6552	6553	name	6553	PER	-	I	m	1	sg	865	Majoor Sholto
1594	6555	6560	noun	6557	-	-	I	m	1	sg	865	een bizonder vriend van mijn papa
1595	6559	6560	noun	6560	-	-	I	m	1	sg	1595	mijn papa
1596	6559	6559	pronoun	6559	-	1	I	f	1	sg	1565	mijn
1597	6564	6564	pronoun	6564	-	3	O	f	1	sg	1565	zij
1598	6567	6568	noun	6568	-	-	I	-	-	pl	1598	zijne brieven
1599	6567	6567	pronoun	6567	-	3	I	m	1	sg	865	zijne
1600	6573	6576	noun	6573	-	-	I	n	0	pl	1600	toespelingen op den Majoor
1601	6575	6576	name	6576	PER	-	I	-	-	sg	865	den Majoor
1602	6578	6578	pronoun	6578	-	3	I	m	1	sg	865	Hij
1603	6580	6580	noun	6580	-	-	I	m	1	sg	1595	papa
1604	6582	6589	noun	6583	-	-	I	n	0	sg	1604	het bevel over de troepen op de Andaman-eilanden
1605	6585	6589	noun	6586	-	-	I	fm	1	pl	1605	de troepen op de Andaman-eilanden
1606	6588	6589	noun	6589	-	-	I	n	0	pl	1089	de Andaman-eilanden
1607	6593	6593	pronoun	6593	-	3	I	fm	1	pl	1605	zij
1608	6602	6603	noun	6603	-	-	I	-	-	sg	1608	papa's lessenaar
1609	6604	6606	noun	6606	-	-	I	n	0	sg	330	een vreemdsoortig papier
1610	6614	6614	pronoun	6614	-	1	I	f	1	sg	1565	Ik
1611	6625	6625	pronoun	6625	-	1	I	fm	1	sg	1565	ik
1612	6629	6629	pronoun	6629	-	2	I	fm	1	sg	1612	gij
1613	6640	6640	pronoun	6640	-	1	I	fm	1	sg	1565	ik
1614	6649	6649	name	6649	PER	-	O	m	1	sg	3	Holmes
1615	6651	6652	noun	6652	-	-	O	n	0	sg	330	het papier
1616	6659	6660	noun	6660	-	-	O	n	0	sg	1616	zijn knie
1617	6659	6659	pronoun	6659	-	3	O	m	1	sg	3	zijn
1618	6664	6664	pronoun	6664	-	3	O	m	1	sg	3	hij
1619	6668	6670	noun	6670	-	-	O	n	0	sg	1619	zijn dubbele lens
1620	6668	6668	pronoun	6668	-	3	O	m	1	sg	3	zijn
1621	6673	6674	noun	6674	-	-	I	n	0	sg	330	Het papier
1622	6677	6677	name	6677	LOC	-	I	n	0	sg	1622	Indië
1623	6682	6682	pronoun	6682	-	3	O	m	1	sg	3	hij
1624	6691	6692	noun	6692	-	-	I	n	0	sg	1624	een bord
1625	6696	6698	noun	6697	-	-	I	n	0	sg	1625	De teekening erop
1626	6700	6701	noun	6701	-	-	I	n	0	sg	1626	het ontwerp
1627	6705	6710	noun	6706	-	-	I	n	0	sg	1627	een gedeelte van een groot gebouw
1628	6708	6710	noun	6710	-	-	I	n	0	sg	1628	een groot gebouw
1629	6713	6714	noun	6714	-	-	I	n	0	pl	1629	talrijke zalen
1630	6716	6716	noun	6716	-	-	I	n	0	pl	1630	gangen
1631	6719	6721	noun	6721	-	-	I	n	0	sg	1631	den eenen hoek
1632	6723	6728	noun	6728	-	-	I	n	0	sg	1632	een met roode inkt geteekend kruis
1633	6725	6726	noun	6726	-	-	I	n	0	sg	1633	roode inkt
1634	6739	6740	noun	6740	-	-	I	n	0	sg	1634	den linkerhoek
1635	6742	6743	noun	6743	-	-	I	n	0	pl	1635	vier kruisjes
1636	6745	6746	noun	6746	-	-	I	n	0	sg	1636	een lijn
1637	6749	6750	noun	6750	-	-	I	-	-	pl	1362	de armen
1638	6751	6751	pronoun	6751	-	3	I	-	-	pl	1362	elkander
1639	6757	6758	noun	6758	-	-	I	n	0	pl	1639	ruwe karakters
1640	6761	6764	noun	6762	-	-	I	n	0	sg	1640	Het teeken der vier
1641	6763	6764	noun	6764	-	-	I	n	0	-	1641	der vier
1642	6766	6767	name	6767	PER	-	I	n	0	sg	1642	Jonathan Small
1643	6769	6770	name	6770	PER	-	I	m	1	sg	1643	Mahomed Singh
1644	6772	6773	name	6773	PER	-	I	m	1	sg	1644	Abdullah Khan
1645	6775	6776	name	6776	PER	-	I	fm	1	sg	1645	Dost Akbar
1646	6782	6782	pronoun	6782	-	1	I	m	1	sg	1643	ik
1647	6785	6785	pronoun	6785	-	1	I	fm	1	sg	1643	ik
1648	6791	6791	pronoun	6791	-	3	I	n	0	sg	1642	dit
1649	6793	6794	noun	6794	-	-	I	n	0	sg	191	de zaak
1650	6797	6797	name	6797	PER	-	I	-	1	sg	1650	Desniettemin
1651	6800	6802	noun	6802	-	-	I	n	0	sg	1651	een belangrijk document
1652	6808	6809	noun	6809	-	-	I	n	0	sg	1652	een zakboek
1653	6824	6824	pronoun	6824	-	1	I	fm	1	pl	1653	Wij
1654	6828	6829	noun	6829	-	-	I	n	0	sg	1654	zijn zakboek
1655	6828	6828	pronoun	6828	-	3	I	n	0	sg	1652	zijn
1656	6838	6839	name	6839	PER	-	I	n	0	sg	865	Miss Morstan
1657	6844	6844	pronoun	6844	-	1	I	fm	1	pl	1657	ons
1658	6847	6847	noun	6847	-	-	I	n	0	sg	1658	nut
1659	6851	6851	pronoun	6851	-	1	I	fm	1	sg	1659	Ik
1660	6857	6858	noun	6858	-	-	I	n	0	sg	191	deze zaak
1661	6865	6866	noun	6866	-	-	I	n	0	sg	1661	teederen aard
1662	6871	6871	pronoun	6871	-	1	I	fm	1	sg	1659	ik
1663	6872	6872	pronoun	6872	-	3	I	m	1	sg	1650	haar
1664	6879	6879	pronoun	6879	-	1	I	fm	1	sg	1659	Ik
1665	6881	6882	noun	6882	-	-	I	n	0	pl	1422	mijne gedachten
1666	6881	6881	pronoun	6881	-	1	I	fm	1	sg	1659	mijne
1667	6887	6887	pronoun	6887	-	3	O	m	1	sg	1650	Hij
1668	6891	6892	noun	6892	-	-	O	n	0	sg	1668	het rijtuig
1669	6894	6894	pronoun	6894	-	1	O	fm	1	sg	32	ik
1670	6897	6899	noun	6899	-	-	O	n	0	sg	1670	zijn geheele houding
1671	6897	6897	pronoun	6897	-	3	O	m	1	sg	1650	zijn
1672	6902	6902	pronoun	6902	-	3	O	m	1	sg	1650	hij
1673	6904	6905	noun	6905	-	-	O	n	0	pl	1673	zijn gedachten
1674	6904	6904	pronoun	6904	-	3	O	m	1	sg	1650	zijn
1675	6909	6910	name	6910	PER	-	O	n	0	sg	865	Miss Morstan
1676	6912	6912	pronoun	6912	-	1	O	fm	1	sg	32	ik
1677	6914	6914	pronoun	6914	-	1	O	fm	1	pl	855	wij
1678	6916	6916	pronoun	6916	-	1	O	fm	1	pl	855	ons
1679	6918	6927	noun	6919	-	-	O	-	-	sg	1679	gedempten toon over onze expeditie en den mogelijken uitslag ervan
1680	6921	6922	noun	6922	-	-	O	-	-	sg	1555	onze expeditie
1681	6921	6921	pronoun	6921	-	1	O	fm	1	pl	855	onze
1682	6924	6927	noun	6926	-	-	O	n	0	sg	1682	den mogelijken uitslag ervan
1683	6930	6931	noun	6931	-	-	O	m	1	sg	1683	onze metgezel
1684	6930	6930	pronoun	6930	-	1	O	fm	1	pl	855	onze
1685	6949	6949	name	6949	MISC	-	O	n	0	sg	1685	September
1686	6966	6974	noun	6970	-	-	O	n	0	sg	840	een vochtige , doordringende mist over de groote stad
1687	6972	6974	noun	6974	-	-	O	n	0	sg	1687	de groote stad
1688	6977	6978	noun	6978	-	-	O	n	0	pl	1688	zwarte wolken
1689	6980	6981	noun	6981	-	-	O	n	0	sg	840	de mist
1690	6983	6985	noun	6985	-	-	O	-	-	pl	1690	de modderige straten
1691	6988	6989	noun	6989	-	-	O	n	0	sg	1691	het strand
1692	6991	6997	noun	6992	-	-	O	n	0	sg	1692	het licht der lantaarns slechts met moeite
1693	6993	6997	noun	6994	-	-	O	n	0	pl	1693	der lantaarns slechts met moeite
1694	6997	6997	noun	6997	-	-	O	n	0	sg	1694	moeite
1695	6999	7000	noun	7000	-	-	O	n	0	sg	1695	den nevel
1696	7004	7010	noun	7006	-	-	O	n	0	sg	1696	een schaarsch schijnsel over de glibberige bestrating
1697	7008	7010	noun	7010	-	-	O	f	1	sg	865	de glibberige bestrating
1698	7012	7017	noun	7014	-	-	O	n	0	pl	1698	De gele lichtstralen uit de winkelramen
1699	7016	7017	noun	7017	-	-	O	-	-	pl	1699	de winkelramen
1700	7022	7024	noun	7024	-	-	O	n	0	sg	1700	de dampachtige lucht
1701	7028	7030	noun	7030	-	-	O	n	0	sg	1692	een spookachtig licht
1702	7032	7034	noun	7033	-	-	O	n	0	sg	1311	de menigte daarbuiten
1703	7036	7037	noun	7037	-	-	O	n	0	sg	1703	Deze omstandigheid
1704	7039	7040	noun	7040	-	-	O	n	0	sg	254	het doel
1705	7042	7042	pronoun	7042	-	1	O	fm	1	pl	855	wij
1706	7043	7043	pronoun	7043	-	1	O	fm	1	pl	855	ons
1707	7045	7046	noun	7046	-	-	O	n	0	sg	1692	dat licht
1708	7048	7048	noun	7048	-	-	O	n	0	sg	1708	donker
1709	7052	7052	pronoun	7052	-	1	O	fm	1	sg	32	mij
1710	7057	7057	pronoun	7057	-	1	O	fm	1	sg	32	Ik
1711	7060	7064	noun	7061	-	-	O	n	0	sg	51	het voorkomen van Miss Morstan
1712	7063	7064	name	7064	PER	-	O	n	0	sg	865	Miss Morstan
1713	7067	7067	pronoun	7067	-	3	O	f	1	sg	865	zij
1714	7069	7070	noun	7070	-	-	O	n	0	sg	1714	denzelfden indruk
1715	7073	7074	name	7073	PER	-	O	m	1	sg	3	Holmes alleen
1716	7077	7078	noun	7078	-	-	O	-	-	pl	1716	dusdanige invloeden
1717	7081	7081	pronoun	7081	-	3	O	m	1	sg	1683	Hij
1718	7083	7085	noun	7085	-	-	O	n	0	sg	1718	zijn geopend notitie-boek
1719	7083	7083	pronoun	7083	-	3	O	m	1	sg	1683	zijn
1720	7087	7088	noun	7088	-	-	O	n	0	sg	1616	zijn knie
1721	7087	7087	pronoun	7087	-	3	O	m	1	sg	1683	zijn
1722	7099	7103	noun	7100	-	-	O	n	0	sg	1692	het licht van zijn zak-lantaarn
1723	7102	7103	noun	7103	-	-	O	n	0	sg	1723	zijn zak-lantaarn
1724	7102	7102	pronoun	7102	-	3	O	m	1	sg	1683	zijn
1725	7107	7111	noun	7108	-	-	O	n	0	pl	1725	de zijdeuren van het Lyceum-Theatre
1726	7110	7111	name	7111	LOC	-	O	n	0	sg	1196	het Lyceum-Theatre
1727	7113	7114	noun	7114	-	-	O	n	0	sg	1311	de menigte
1728	7117	7119	noun	7119	-	-	O	n	0	pl	1728	de dichte drommen
1729	7122	7122	pronoun	7122	-	1	O	fm	1	pl	855	Wij
1730	7125	7127	noun	7127	-	-	O	n	0	sg	1194	den derden pilaar
1731	7130	7130	pronoun	7130	-	1	O	fm	1	pl	855	wij
1732	7146	7146	noun	7146	-	-	O	m	1	sg	1732	koetsier
1733	7150	7150	pronoun	7150	-	1	O	fm	1	pl	855	ons
1734	7155	7155	pronoun	7155	-	2	I	fm	1	sg	1734	gij
1735	7158	7158	pronoun	7158	-	-	I	-	-	pl	1735	die
1736	7162	7163	name	7163	PER	-	I	n	0	sg	865	Miss Morstan
1737	7167	7167	pronoun	7167	-	3	O	m	1	sg	1732	hij
1738	7170	7170	pronoun	7170	-	1	I	f	1	sg	865	Ik
1739	7172	7173	name	7173	PER	-	I	m	1	sg	865	Miss Morstan
1740	7176	7178	noun	7178	-	-	I	m	1	pl	1740	deze twee heeren
1741	7180	7181	noun	7181	-	-	I	m	1	pl	1740	mijne vrienden
1742	7180	7180	pronoun	7180	-	1	I	fm	1	sg	865	mijne
1743	7185	7185	pronoun	7185	-	3	O	f	1	sg	865	zij
1744	7187	7187	pronoun	7187	-	3	O	m	1	sg	865	Hij
1745	7189	7194	noun	7194	-	-	O	n	0	pl	1745	een paar doordringende en vragende oogen
1746	7196	7196	pronoun	7196	-	1	O	fm	1	pl	855	ons
1747	7199	7199	pronoun	7199	-	2	I	fm	1	sg	1747	Gij
1748	7202	7202	pronoun	7202	-	1	I	m	1	sg	865	mij
1749	7207	7207	noun	7207	-	-	I	n	0	sg	1749	Miss
1750	7211	7211	pronoun	7211	-	3	O	m	1	sg	865	hij
1751	7213	7214	noun	7214	-	-	O	-	-	sg	1751	scherpen toon
1752	7220	7220	pronoun	7220	-	1	I	m	1	sg	865	mij
1753	7222	7222	pronoun	7222	-	2	I	fm	1	sg	1753	u
1754	7225	7225	pronoun	7225	-	1	I	fm	1	sg	865	mij
1755	7226	7227	noun	7227	-	-	I	n	0	sg	1755	uw woord
1756	7226	7226	pronoun	7226	-	2	I	fm	1	both	1756	uw
1757	7233	7234	noun	7234	-	-	I	fm	1	pl	1757	uwer metgezellen
1758	7233	7233	pronoun	7233	-	2	I	fm	1	both	1758	uwer
1759	7235	7238	noun	7236	-	-	I	fm	1	sg	1759	een ambtenaar der politie
1760	7237	7238	noun	7238	-	-	I	f	1	sg	1054	der politie
1761	7245	7245	pronoun	7245	-	1	I	f	1	sg	1054	ik
1762	7246	7246	pronoun	7246	-	2	I	fm	1	sg	1762	u
1763	7247	7248	noun	7248	-	-	I	n	0	sg	1063	mijn woord
1764	7247	7247	pronoun	7247	-	1	I	fm	1	sg	1054	mijn
1765	7253	7253	pronoun	7253	-	3	O	f	1	sg	1054	zij
1766	7257	7257	pronoun	7257	-	3	O	m	1	sg	865	hij
1767	7258	7260	noun	7260	-	-	O	n	0	sg	1767	een schril gefluit
1768	7265	7266	noun	7266	-	-	O	n	0	sg	1768	een huurkoetsier
1769	7269	7271	noun	7271	-	-	O	n	0	sg	1668	een vierwielig rijtuig
1770	7273	7274	noun	7274	-	-	O	n	0	sg	1770	het portier
1771	7277	7278	noun	7278	-	-	O	m	1	sg	103	De man
1772	7279	7279	pronoun	7279	-	-	O	m	1	sg	103	die
1773	7280	7280	pronoun	7280	-	1	O	fm	1	pl	855	ons
1774	7285	7286	noun	7286	-	-	O	n	0	sg	1774	den bok
1775	7289	7289	pronoun	7289	-	1	O	fm	1	pl	855	wij
1776	7290	7290	pronoun	7290	-	1	O	fm	1	pl	855	ons
1777	7292	7293	noun	7293	-	-	O	n	0	sg	1668	het rijtuig
1778	7298	7299	noun	7299	-	-	O	-	1	sg	1732	de koetsier
1779	7300	7301	noun	7301	-	-	O	n	0	pl	1779	zijne paarden
1780	7300	7300	pronoun	7300	-	3	O	-	1	sg	1732	zijne
1781	7304	7304	pronoun	7304	-	1	O	fm	1	pl	855	wij
1782	7307	7307	pronoun	7307	-	3	O	n	0	sg	1668	het
1783	7310	7312	noun	7312	-	-	O	-	-	pl	1690	de mistige straten
1784	7317	7319	noun	7319	-	-	O	n	0	sg	1784	een zonderlinge positie
1785	7321	7321	pronoun	7321	-	1	O	fm	1	pl	855	Wij
1786	7324	7327	noun	7327	-	-	O	n	0	sg	1786	een ons onbekende plaats
1787	7325	7325	pronoun	7325	-	1	O	fm	1	pl	855	ons
1788	7330	7334	noun	7331	-	-	O	n	0	sg	1788	de uitnoodiging van een onbekende
1789	7333	7334	noun	7334	-	-	O	n	0	sg	1789	een onbekende
1790	7337	7338	noun	7338	-	-	O	n	0	sg	1788	deze uitnoodiging
1791	7340	7341	noun	7341	-	-	O	n	0	sg	1788	een grap
1792	7352	7352	pronoun	7352	-	1	O	fm	1	pl	855	wij
1793	7360	7361	noun	7361	-	-	O	fn	1	sg	1793	onze tocht
1794	7360	7360	pronoun	7360	-	1	O	fm	1	pl	855	onze
1795	7362	7363	noun	7363	-	-	O	fm	1	pl	1795	groote gevolgen
1796	7367	7369	noun	7369	-	-	O	n	0	sg	1796	Miss Morstan's gedrag
1797	7368	7368	name	7368	PER	-	O	-	-	sg	865	Morstan's
1798	7376	7376	pronoun	7376	-	1	O	fm	1	sg	32	Ik
1799	7378	7378	pronoun	7378	-	3	O	fn	1	sg	1793	haar
1800	7386	7389	noun	7387	-	-	O	n	0	pl	1800	mijner avonturen in Afghanistan
1801	7389	7389	name	7389	LOC	-	O	n	0	sg	97	Afghanistan
1802	7394	7395	noun	7395	-	-	O	-	-	sg	700	de waarheid
1803	7399	7399	pronoun	7399	-	1	O	fm	1	sg	32	ik
1804	7408	7409	noun	7409	-	-	O	n	0	pl	1804	mijne verhalen
1805	7408	7408	pronoun	7408	-	1	O	fm	1	sg	32	mijne
1806	7413	7413	noun	7413	-	-	O	m	1	sg	1806	stapel
1807	7420	7420	pronoun	7420	-	1	O	fm	1	sg	32	ik
1808	7425	7426	noun	7426	-	-	O	n	0	sg	1808	de richting
1809	7427	7427	pronoun	7427	-	-	O	n	0	sg	1808	die
1810	7428	7429	noun	7429	-	-	O	n	0	sg	1668	ons rijtuig
1811	7428	7428	pronoun	7428	-	1	O	fm	1	pl	855	ons
1812	7435	7435	pronoun	7435	-	1	O	fm	1	sg	32	ik
1813	7438	7439	noun	7439	-	-	O	n	0	sg	1813	onzen spoed
1814	7438	7438	pronoun	7438	-	1	O	fm	1	pl	855	onzen
1815	7444	7445	noun	7445	-	-	O	n	0	sg	840	den mist
1816	7447	7451	noun	7449	-	-	O	-	-	sg	1816	mijne oppervlakkige kennis van Londen
1817	7447	7447	pronoun	7447	-	1	O	fm	1	sg	32	mijne
1818	7451	7451	name	7451	LOC	-	O	n	0	sg	1030	Londen
1819	7452	7453	noun	7453	-	-	O	n	0	sg	1819	de route
1820	7461	7461	pronoun	7461	-	1	O	fm	1	pl	855	wij
1821	7468	7470	name	7469	PER	-	O	m	1	sg	3	Sherlock Holmes daarentegen
1822	7476	7476	pronoun	7476	-	3	O	m	1	sg	3	hij
1823	7478	7488	noun	7479	-	-	O	n	0	pl	1823	de namen der squares zoowel als die der straten en stegen
1824	7480	7481	noun	7481	-	-	O	-	-	sg	1824	der squares
1825	7484	7484	pronoun	7484	-	3	O	n	0	sg	1668	die
1826	7485	7486	noun	7486	-	-	O	-	-	pl	1690	der straten
1827	7488	7488	noun	7488	-	-	O	n	0	pl	1827	stegen
1828	7491	7492	name	7492	PER	-	I	n	0	sg	1828	Rochester Row
1829	7496	7496	pronoun	7496	-	3	O	m	1	sg	3	hij
1830	7500	7501	name	7501	LOC	-	I	n	0	both	1830	Vincent Square
1831	7505	7505	pronoun	7505	-	1	I	fm	1	pl	1831	wij
1832	7508	7511	name	7511	ORG	-	I	m	1	sg	1832	de Vauxhall Bridge Road
1833	7513	7513	pronoun	7513	-	1	I	fm	1	pl	1831	Wij
1834	7516	7519	noun	7517	-	-	I	n	0	sg	1834	de zijde der Surrey
1835	7518	7519	name	7519	LOC	-	I	n	0	sg	1835	der Surrey
1836	7525	7525	pronoun	7525	-	1	I	m	1	sg	3	ik
1837	7530	7530	pronoun	7530	-	1	I	fm	1	pl	1831	wij
1838	7532	7533	noun	7533	-	-	I	n	0	sg	1838	de brug
1839	7535	7535	pronoun	7535	-	2	I	fm	1	sg	1839	gij
1840	7541	7542	noun	7542	-	-	I	n	0	sg	1840	de rivier
1841	7546	7546	pronoun	7546	-	1	O	fm	1	pl	855	Wij
1842	7549	7553	noun	7550	-	-	O	n	0	sg	1842	een strook van de Theems
1843	7552	7553	name	7553	LOC	-	O	n	0	sg	1843	de Theems
1844	7555	7555	pronoun	7555	-	-	O	n	0	sg	1842	die
1845	7557	7558	noun	7558	-	-	O	-	-	pl	1845	de bruglantarens
1846	7563	7564	noun	7564	-	-	O	n	0	sg	1668	ons rijtuig
1847	7563	7563	pronoun	7563	-	1	O	fm	1	pl	855	ons
1848	7571	7574	noun	7572	-	-	O	n	0	sg	1848	een doolhof van straten
1849	7574	7574	noun	7574	-	-	O	-	-	pl	1849	straten
1850	7576	7577	noun	7577	-	-	O	n	0	sg	1850	de overzijde
1851	7580	7581	name	7581	PER	-	I	mn	-	sg	1832	Wordsworth Road
1852	7585	7586	noun	7586	-	-	O	fm	1	sg	52	mijn metgezel
1853	7585	7585	pronoun	7585	-	1	O	fm	1	sg	32	mijn
1854	7589	7590	name	7590	PER	-	I	m	1	sg	1832	Priory Road
1855	7592	7594	name	7594	PER	-	I	mn	-	sg	1855	Larke Hall Lane
1856	7596	7597	name	7597	MISC	-	I	n	0	both	1856	Stockwell Place
1857	7599	7600	name	7600	PER	-	I	mn	-	sg	470	Robert Street
1858	7602	7604	name	7604	PER	-	I	mn	-	sg	1855	Cold Harbour Lane
1859	7609	7610	noun	7610	-	-	I	n	0	sg	1859	onze taak
1860	7609	7609	pronoun	7609	-	1	I	fm	1	pl	1860	onze
1861	7611	7611	pronoun	7611	-	1	I	fm	1	pl	1860	ons
1862	7615	7616	noun	7616	-	-	I	n	0	pl	1862	fatsoenlijke wijken
1863	7620	7620	pronoun	7620	-	1	O	fm	1	pl	855	Wij
1864	7624	7628	noun	7628	-	-	O	n	0	sg	1864	een onaanzienlijke en dubbelzinnige wijk
1865	7631	7635	noun	7632	-	-	O	n	0	pl	1865	Lange lijnen van donkere huizen
1866	7634	7635	noun	7635	-	-	O	n	0	pl	1866	donkere huizen
1867	7641	7644	noun	7642	-	-	O	n	0	sg	1867	den schijn der kroegen
1868	7643	7644	noun	7644	-	-	O	n	0	pl	1868	der kroegen
1869	7646	7646	pronoun	7646	-	-	O	n	0	pl	1868	die
1870	7649	7649	noun	7649	-	-	O	n	0	sg	1311	menigte
1871	7656	7661	noun	7656	-	-	O	n	0	pl	1871	lanen met villa's van twee verdiepingen
1872	7658	7661	noun	7658	-	-	O	n	0	pl	1872	villa's van twee verdiepingen
1873	7660	7661	noun	7661	-	-	O	n	0	pl	1873	twee verdiepingen
1874	7666	7670	noun	7668	-	-	O	n	0	sg	1874	een klein tuintje er voor
1875	7675	7679	noun	7676	-	-	O	n	0	pl	1875	onafzienbare rijen nieuw gebouwde rood-steenen
1876	7677	7679	noun	7679	-	-	O	-	-	pl	1876	nieuw gebouwde rood-steenen
1877	7686	7687	noun	7687	-	-	O	n	0	sg	1668	ons rijtuig
1878	7686	7686	pronoun	7686	-	1	O	fm	1	pl	855	ons
1879	7693	7695	noun	7695	-	-	O	n	0	sg	1879	een nieuw blok
1880	7699	7700	noun	7700	-	-	O	-	-	pl	1880	der anderen
1881	7705	7705	noun	7705	-	-	O	n	0	sg	86	dat
1882	7707	7707	pronoun	7707	-	1	O	fm	1	pl	855	wij
